episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,pid,agent,run_id
5,207,-0.1498848238766781,0.0012370712870949,-0.0048309178743961,-31.026158542472363,0.2560737564286588,-1.0,pid_33172,KL004,1
1,9,-0.1696145431158494,0.0021576122296492,0.0,-1.5265308880426447,0.0194185100668434,0.0,pid_33172,KL005,1
2,120,-0.1594676431529134,-3.559545640534067e-05,0.0,-19.13611717834961,-0.0042714547686408,0.0,pid_33172,KL005,1
1,31,-0.1384609663120638,0.0045172944654912,0.0,-4.29228995567398,0.1400361284302291,0.0,pid_33172,KL006,1
2,89,-0.1401200886429074,0.0036263944140679,-0.0112359550561797,-12.470687889218766,0.3227491028520504,-1.0,pid_33172,KL006,1
3,37,-0.1830085011389656,-0.0031241448285704,-0.054054054054054,-6.771314542141729,-0.1155933586571057,-2.0,pid_33172,KL006,1
4,54,-0.1137862408689363,0.0065960514752283,-0.074074074074074,-6.144457006922564,0.3561867796623282,-4.0,pid_33172,KL006,1
1,16,-0.1576496853574612,0.0011692997842417,0.0,-2.5223949657193803,0.0187087965478682,0.0,pid_34688,KL001,1
2,7,-0.1547679193251949,0.004920244573449,0.0,-1.0833754352763645,0.0344417120141436,0.0,pid_34688,KL001,1
3,3,-0.0702475866179603,0.0204186088425032,0.0,-0.2107427598538811,0.0612558265275096,0.0,pid_34688,KL001,1
4,4,-0.1387427312507767,0.0111654776772989,0.0,-0.5549709250031071,0.0446619107091957,0.0,pid_34688,KL001,1
5,43,-0.1746217828474325,-0.002042668644562,0.0,-7.508736662439598,-0.0878347517161698,0.0,pid_34688,KL001,1
6,14,-0.1899099626031515,-0.004943941905578,0.0,-2.658739476444122,-0.0692151866780933,0.0,pid_34688,KL001,1
7,9,-0.159687642030397,0.0015071290913468,-0.1111111111111111,-1.4371887782735735,0.0135641618221219,-1.0,pid_34688,KL001,1
8,34,-0.1380496689249564,0.0044943897320154,-0.0294117647058823,-4.69368874344852,0.1528092508885267,-1.0,pid_34688,KL001,1
9,80,-0.1456379413985772,0.0030197239972775,0.0,-11.651035311886178,0.2415779197822004,0.0,pid_34688,KL001,1
10,46,-0.0818068566004068,0.0145449166414581,0.0,-3.763115403618717,0.6690661655070745,0.0,pid_34688,KL001,1
11,40,-0.2119671436009302,-0.0094408223398427,0.0,-8.478685744037211,-0.3776328935937093,0.0,pid_34688,KL001,1
1,46,-0.1810636555747615,-0.0036085033116895,-0.0652173913043478,-8.32892815643903,-0.1659911523377215,-3.0,pid_34688,KL002,1
2,42,-0.1201718524798614,0.0075073964171325,0.0,-5.047217804154182,0.3153106495195658,0.0,pid_34688,KL002,1
3,53,-0.1906012484201713,-0.0042899323233266,0.0,-10.10186616626908,-0.2273664131363145,0.0,pid_34688,KL002,1
4,21,-0.1105878326059699,0.0095756497701697,0.0,-2.322344484725368,0.2010886451735641,0.0,pid_34688,KL002,1
5,18,-0.2455613072068317,-0.0149592624191858,0.0,-4.420103529722971,-0.2692667235453457,0.0,pid_34688,KL002,1
6,44,-0.1337139703860444,0.0041181302074379,0.0,-5.8834146969859535,0.1811977291272698,0.0,pid_34688,KL002,1
7,33,-0.1972366406019574,-0.0063581462246271,0.0,-6.508809139864597,-0.2098188254126944,0.0,pid_34688,KL002,1
8,53,-0.1071829015403475,0.0089960875805157,-0.1132075471698113,-5.680693781638421,0.4767926417673345,-6.0,pid_34688,KL002,1
1,15,-0.0674964030954501,0.017651788048851,-0.2,-1.0124460464317528,0.2647768207327662,-3.0,pid_34688,KL003,1
2,26,-0.1782362160962759,-0.0032328596963561,0.0,-4.634141618503175,-0.0840543521052609,0.0,pid_34688,KL003,1
3,13,-0.0792338244127015,0.0155879949820456,0.0,-1.03003971736512,0.2026439347665931,0.0,pid_34688,KL003,1
4,34,-0.2128721862999362,-0.0068152562150026,0.0,-7.237654334197833,-0.2317187113100912,0.0,pid_34688,KL003,1
5,22,-0.2276202514646358,-0.0111097307183142,0.0,-5.007645532221989,-0.2444140758029145,0.0,pid_34688,KL003,1
6,21,-0.0885574675546936,0.013086301911357,0.0,-1.8597068186485652,0.2748123401384986,0.0,pid_34688,KL003,1
7,20,-0.1265159312796116,0.0071745224952311,0.0,-2.5303186255922334,0.1434904499046225,0.0,pid_34688,KL003,1
8,48,-0.1432963299442694,0.002988521552928,-0.1041666666666666,-6.878223837324933,0.1434490345405449,-5.0,pid_34688,KL003,1
9,44,-0.0535639124787711,0.0158602704578665,0.0,-2.356812149065932,0.6978519001461302,0.0,pid_34688,KL003,1
10,74,-0.1466340268025721,0.0019860095750777,0.0,-10.850917983390335,0.1469647085557518,0.0,pid_34688,KL003,1
1,41,-0.2098153230373894,-0.0089614533149676,0.0,-8.602428244532968,-0.3674195859136733,0.0,pid_34688,KL005,1
2,19,-0.2142463070089453,-0.0098909125191799,0.0,-4.070679833169962,-0.1879273378644195,0.0,pid_34688,KL005,1
3,58,-0.1411139759456644,0.0037811780409942,0.0,-8.184610604848539,0.2193083263776637,0.0,pid_34688,KL005,1
4,31,-0.1983682016530084,-0.0061414298930759,0.0,-6.149414251243261,-0.1903843266853536,0.0,pid_34688,KL005,1
5,19,-0.2169276777603302,-0.0101755642393172,0.0,-4.121625877446276,-0.1933357205470286,0.0,pid_34688,KL005,1
6,47,-0.1222161292191562,0.0072622495150556,-0.0425531914893617,-5.744158073300343,0.3413257272076136,-2.0,pid_34688,KL005,1
1,14,-0.1721760082697889,0.0010906881911999,0.0,-2.410464115777045,0.0152696346767996,0.0,pid_34688,KL006,1
2,7,-0.1806791940215517,-0.0011409530337329,0.0,-1.264754358150862,-0.0079866712361307,0.0,pid_34688,KL006,1
3,76,-0.1508570131075464,0.0016523883552723,-0.0131578947368421,-11.465132996173532,0.1255815150006955,-1.0,pid_34688,KL006,1
1,12,-0.1936460070849356,-0.0042974912369452,0.0,-2.323752085019228,-0.0515698948433427,0.0,pid_35512,KL001,1
2,28,-0.1851719760951213,-0.0040901739957452,-0.1428571428571428,-5.184815330663397,-0.114524871880866,-4.0,pid_35512,KL001,1
3,40,-0.1598985917882506,-0.0003918826883056,0.0,-6.395943671530025,-0.0156753075322244,0.0,pid_35512,KL001,1
4,13,-0.0529269990371126,0.0205376779860331,0.0,-0.6880509874824644,0.2669898138184312,0.0,pid_35512,KL001,1
5,77,-0.1560157862221807,0.0013961282804721,0.0,-12.01321553910792,0.1075018775963582,0.0,pid_35512,KL001,1
1,71,-0.196473107679467,-0.0056808808013712,0.0,-13.949590645242155,-0.403342536897362,0.0,pid_35512,KL002,1
2,47,-0.1775563366240024,-0.0029225979155913,-0.1276595744680851,-8.345147821328116,-0.1373621020327951,-6.0,pid_35512,KL002,1
3,102,-0.1176564936507277,0.0069456913096364,0.0,-12.00096235237423,0.7084605135829154,0.0,pid_35512,KL002,1
4,50,-0.1784380844350943,-0.0035980442514601,0.0,-8.921904221754719,-0.1799022125730085,0.0,pid_35512,KL002,1
5,67,-0.1297678065464907,0.0057911500360008,-0.0149253731343283,-8.694443038614882,0.3880070524120556,-1.0,pid_35512,KL002,1
6,133,-0.1515075452989362,0.0020252693437201,-0.0225563909774436,-20.150503524758527,0.2693608227147859,-3.0,pid_35512,KL002,1
1,13,-0.1501048712913581,0.0023999257595565,0.0,-1.951363326787656,0.0311990348742346,0.0,pid_35512,KL003,1
2,16,-0.2018620519554815,-0.0071119621232397,0.0,-3.229792831287704,-0.1137913939718359,0.0,pid_35512,KL003,1
3,189,-0.1590048185437287,2.4860749040570464e-05,0.0,-30.05191070476473,0.0046986815686678,0.0,pid_35512,KL003,1
1,71,-0.1894826066992811,-0.0058246082504756,-0.0140845070422535,-13.45326507564896,-0.4135471857837706,-1.0,pid_35512,KL006,1
2,54,-0.1349118683483416,0.0048635339096752,-0.037037037037037,-7.285240890810449,0.2626308311224647,-2.0,pid_35512,KL006,1
1,15,-0.1625241058076969,0.0017960848331734,0.0,-2.4378615871154543,0.0269412724976015,0.0,pid_37536,KL001,1
2,7,-0.0698198517382808,0.0194233414113692,0.0,-0.4887389621679657,0.1359633898795849,0.0,pid_37536,KL001,1
3,77,-0.1595829067962205,0.0013231810059945,0.0,-12.28788382330898,0.1018849374615826,0.0,pid_37536,KL001,1
4,74,-0.1466576909009506,0.002199855520355,0.0,-10.852669126670346,0.162789308506271,0.0,pid_37536,KL001,1
5,119,-0.1785300986924425,-0.0027308972628729,0.0,-21.245081744400657,-0.3249767742818755,0.0,pid_37536,KL001,1
6,42,-0.1275697767452914,0.0063581830344233,0.0,-5.357930623302239,0.2670436874457809,0.0,pid_37536,KL001,1
7,60,-0.1399610618231819,0.0043755302426459,0.0,-8.397663709390915,0.2625318145587543,0.0,pid_37536,KL001,1
1,36,-0.1810356489138471,-0.0029648895935297,0.0,-6.517283360898497,-0.1067360253670699,0.0,pid_37536,KL002,1
2,27,-0.1599214503043333,-0.0007940471867548,0.0,-4.317879158217002,-0.0214392740423812,0.0,pid_37536,KL002,1
3,101,-0.1512900250646382,0.0017337668097311,0.0,-15.280292531528463,0.1751104477828428,0.0,pid_37536,KL002,1
1,71,-0.1571980663059102,0.0006439968245776,0.0,-11.16106270771963,0.0457237745450114,0.0,pid_37536,KL004,1
2,54,-0.150685284356165,0.001811964754305,0.0,-8.13700535523291,0.0978460967324738,0.0,pid_37536,KL004,1
1,27,-0.1607410585360919,0.0002152647027513,0.0,-4.340008580474483,0.0058121469742865,0.0,pid_37536,KL006,1
2,2,-0.1861081249611161,0.0072622418470175,0.0,-0.3722162499222322,0.014524483694035,0.0,pid_37536,KL006,1
3,8,-0.1452963170754207,0.0045306661455606,0.0,-1.162370536603366,0.0362453291644854,0.0,pid_37536,KL006,1
4,60,-0.1811112482112031,-0.0040247247203946,0.0,-10.866674892672188,-0.2414834832236819,0.0,pid_37536,KL006,1
5,32,-0.1180964732098038,0.0080674462568138,0.0,-3.779087142713724,0.2581582802180442,0.0,pid_37536,KL006,1
6,134,-0.1454887022733446,0.0029727281977536,0.0,-19.49548610462819,0.3983455784989887,0.0,pid_37536,KL006,1
1,51,-0.1059907495507002,0.0097564164320954,0.0,-5.405528227085713,0.4975772380368702,0.0,pid_39096,KL003,1
2,42,-0.1388300898162151,0.0039026550201855,0.0,-5.830863772281036,0.1639115108477917,0.0,pid_39096,KL003,1
3,21,-0.2006123512841993,-0.0059935228179482,0.0,-4.2128593769681855,-0.1258639791769127,0.0,pid_39096,KL003,1
4,72,-0.1299991631312335,0.0051578307751705,0.0,-9.359939745448814,0.3713638158122815,0.0,pid_39096,KL003,1
5,76,-0.1194994650486402,0.0067716131426918,0.0,-9.081959343696658,0.5146425988445802,0.0,pid_39096,KL003,1
1,79,-0.1671797682207375,-0.002243591270471,0.0,-13.207201689438262,-0.1772437103672107,0.0,pid_39096,KL004,1
1,34,-0.0763733410731226,0.0158739129547846,-0.0294117647058823,-2.5966935964861717,0.5397130404626769,-1.0,pid_39096,KL005,1
2,30,-0.1784519063463207,-0.0014805451721258,0.0,-5.353557190389622,-0.0444163551637748,0.0,pid_39096,KL005,1
3,80,-0.1785315711973036,-0.003569701287897,0.0,-14.282525695784289,-0.2855761030317635,0.0,pid_39096,KL005,1
4,48,-0.1331001336065972,0.0049235972396795,0.0,-6.388806413116669,0.2363326675046193,0.0,pid_39096,KL005,1
5,23,-0.1882993989999732,-0.0047908734088099,0.0,-4.330886176999385,-0.1101900884026285,0.0,pid_39096,KL005,1
6,153,-0.146237515008334,0.0022576360539614,0.0,-22.374339796275112,0.3454183162561033,0.0,pid_39096,KL005,1
1,33,-0.1047807055729239,0.0099299795122341,-0.0303030303030303,-3.457763283906491,0.3276893239037272,-1.0,pid_39096,KL006,1
2,52,-0.1633658884835842,-0.0006494251977641,0.0,-8.495026201146382,-0.0337701102837357,0.0,pid_39096,KL006,1
1,27,-0.198171207731794,-0.006610484529009,0.0,-5.350622608758439,-0.1784830822832443,0.0,pid_39536,KL001,1
2,5,-0.1080136163729748,0.0155604688669902,0.0,-0.5400680818648744,0.077802344334951,0.0,pid_39536,KL001,1
3,31,-0.1010529736853499,0.0113714295153004,-0.032258064516129,-3.132642184245848,0.3525143149743152,-1.0,pid_39536,KL001,1
4,28,-0.1103158700598437,0.0091875325559416,0.0,-3.0888443616756254,0.257250911566365,0.0,pid_39536,KL001,1
5,21,-0.1021016122526757,0.0114726415283533,0.0,-2.1441338573061897,0.2409254720954199,0.0,pid_39536,KL001,1
6,33,-0.0705125633374513,0.0151900136782082,0.0,-2.326914590135894,0.5012704513808715,0.0,pid_39536,KL001,1
7,24,-0.1163675071610512,0.0085245707811086,-0.0833333333333333,-2.792820171865229,0.2045896987466072,-2.0,pid_39536,KL001,1
8,44,-0.1834146033585705,-0.0043698889374476,0.0,-8.070242547777104,-0.1922751132476963,0.0,pid_39536,KL001,1
1,59,-0.0881187179761923,0.0115132468889952,0.0,-5.1990043605953495,0.67928156645072,0.0,pid_39536,KL003,1
2,10,-0.0935052765707078,0.0154473912859027,0.0,-0.9350527657070784,0.1544739128590275,0.0,pid_39536,KL003,1
3,70,-0.1841173683792927,-0.0033559371896055,-0.0142857142857142,-12.88821578655049,-0.2349156032723854,-1.0,pid_39536,KL003,1
1,1,-0.3120448432182661,-0.0081222301216246,0.0,-0.3120448432182661,-0.0081222301216246,0.0,pid_39536,KL004,1
2,40,-0.1802635648344102,-0.0034649033492765,0.0,-7.21054259337641,-0.1385961339710639,0.0,pid_39536,KL004,1
1,10,-0.1379369853588728,0.0048249777466408,0.0,-1.3793698535887282,0.0482497774664084,0.0,pid_39536,KL005,1
2,17,-0.1811187727917824,-0.0021068644954225,0.0,-3.079019137460301,-0.0358166964221833,0.0,pid_39536,KL005,1
3,7,-0.140671102923031,0.0060925037285879,0.0,-0.9846977204612172,0.0426475261001157,0.0,pid_39536,KL005,1
4,150,-0.1486910943336802,0.0011096097616104,-0.0133333333333333,-22.30366415005203,0.1664414642415708,-2.0,pid_39536,KL005,1
5,60,-0.1306582789087948,0.0053239862709764,-0.0666666666666666,-7.839496734527691,0.3194391762585887,-4.0,pid_39536,KL005,1
6,7,-0.1194041497641567,0.0128164203448114,0.0,-0.835829048349097,0.0897149424136802,0.0,pid_39536,KL005,1
7,135,-0.1261334315909109,0.0054036278693771,-0.0074074074074074,-17.02801326477298,0.7294897623659099,-1.0,pid_39536,KL005,1
1,34,-0.1026235233561182,0.0107467985976929,0.0,-3.489199794108021,0.3653911523215606,0.0,pid_39536,KL006,1
2,14,-0.0561618185461635,0.0202166758187777,0.0,-0.7862654596462897,0.2830334614628877,0.0,pid_39536,KL006,1
3,25,-0.1179475695853122,0.0079431286885319,0.0,-2.9486892396328064,0.1985782172132992,0.0,pid_39536,KL006,1
4,11,-0.1147427451636287,0.0094108412991509,0.0,-1.2621701967999162,0.1035192542906608,0.0,pid_39536,KL006,1
5,13,-0.1736889874561506,-0.0020376816342025,-0.3076923076923077,-2.2579568369299583,-0.0264898612446332,-4.0,pid_39536,KL006,1
6,36,-0.2320127282580028,-0.0125182682904419,0.0,-8.3524582172881,-0.4506576584559101,0.0,pid_39536,KL006,1
1,3,-0.1235500494716217,0.0141080276682405,0.0,-0.3706501484148652,0.0423240830047217,0.0,pid_3968,KL003,1
2,29,-0.11074343211366,0.009583958564307,-0.0689655172413793,-3.211559531296141,0.2779347983649053,-2.0,pid_3968,KL003,1
3,10,-0.1897905213748207,-0.0039766892884988,0.0,-1.897905213748208,-0.0397668928849881,0.0,pid_3968,KL003,1
4,19,-0.2119013435581713,-0.0082021565486779,0.0,-4.026125527605256,-0.155840974424881,0.0,pid_3968,KL003,1
5,3,-0.1824489657477638,0.0044829406041419,0.0,-0.5473468972432914,0.0134488218124259,0.0,pid_3968,KL003,1
6,78,-0.1311762688214479,0.0055010471813327,0.0,-10.231748968072935,0.4290816801439536,0.0,pid_3968,KL003,1
1,46,-0.2227486956656332,-0.0110152942951257,-0.0217391304347826,-10.246440000619128,-0.5067035375757849,-1.0,pid_3968,KL004,1
2,73,-0.1618761344922052,0.0007505300146444,0.0,-11.816957817930986,0.0547886910690478,0.0,pid_3968,KL004,1
3,148,-0.1571343766513964,0.0014991249620745,0.0,-23.25588774440668,0.2218704943870267,0.0,pid_3968,KL004,1
4,54,-0.1302712120954449,0.006068811299372,-0.0185185185185185,-7.034645453154026,0.3277158101660882,-1.0,pid_3968,KL004,1
5,97,-0.1453443450011106,0.002489794543028,0.0,-14.098401465107736,0.2415100706737196,0.0,pid_3968,KL004,1
1,62,-0.1559158635704122,0.0008038443210468,0.0,-9.66678354136556,0.0498383479049044,0.0,pid_3968,KL006,1
1,36,-0.1322798624023184,0.0053422136270666,0.0,-4.762075046483463,0.1923196905744002,0.0,pid_40300,KL001,1
2,21,-0.2188935864532997,-0.0098854618406781,0.0,-4.596765315519295,-0.2075946986542404,0.0,pid_40300,KL001,1
3,52,-0.1795829336515284,-0.0036349970116848,-0.0192307692307692,-9.33831254987948,-0.1890198446076106,-1.0,pid_40300,KL001,1
4,26,-0.1643369310032925,-0.0007503365182244,0.0,-4.272760206085606,-0.0195087494738355,0.0,pid_40300,KL001,1
5,19,-0.0572518028545946,0.0182027250452313,0.0,-1.0877842542372984,0.3458517758593961,0.0,pid_40300,KL001,1
6,13,-0.0613034625949304,0.019318604317018,-0.0769230769230769,-0.7969450137340958,0.2511418561212349,-1.0,pid_40300,KL001,1
7,34,-0.1842763919679274,-0.0038221511030283,0.0,-6.265397326909533,-0.1299531375029637,0.0,pid_40300,KL001,1
1,93,-0.1612535495057927,-0.0007065059167248,-0.010752688172043,-14.996580104038726,-0.065705050255407,-1.0,pid_40300,KL002,1
2,44,-0.228456136820162,-0.0124844212604254,-0.0227272727272727,-10.052070020087127,-0.5493145354587212,-1.0,pid_40300,KL002,1
3,36,-0.0711924614891207,0.0169080048647753,-0.0277777777777777,-2.5629286136083484,0.6086881751319139,-1.0,pid_40300,KL002,1
4,15,-0.1269402969598655,0.0076834169563944,0.0,-1.9041044543979824,0.1152512543459169,0.0,pid_40300,KL002,1
5,29,-0.0860091056829137,0.0138960723204998,0.0,-2.4942640648044985,0.4029860972944964,0.0,pid_40300,KL002,1
6,20,-0.2028407610893892,-0.0045456505390983,-0.05,-4.056815221787785,-0.0909130107819673,-1.0,pid_40300,KL002,1
7,24,-0.0652846905564175,0.0176094532501682,0.0,-1.5668325733540218,0.4226268780040378,0.0,pid_40300,KL002,1
8,47,-0.1447331696252987,0.0035071081834273,0.0,-6.802458972389043,0.1648340846210871,0.0,pid_40300,KL002,1
1,29,-0.1686385819145749,-0.0008460022656756,0.0,-4.890518875522673,-0.0245340657045944,0.0,pid_40300,KL003,1
2,27,-0.1783295597412513,-0.0031032076913054,-0.1481481481481481,-4.814898113013786,-0.0837866076652465,-4.0,pid_40300,KL003,1
3,73,-0.1946794104072448,-0.004996093726405,-0.0136986301369863,-14.211596959728874,-0.3647148420275664,-1.0,pid_40300,KL003,1
1,76,-0.1532669641206871,0.0011461608595422,-0.0131578947368421,-11.648289273172225,0.0871082253252145,-1.0,pid_40300,KL005,1
2,148,-0.162473451225086,-0.0006241432677856,-0.0067567567567567,-24.04607078131274,-0.0923732036322804,-1.0,pid_40300,KL005,1
3,22,-0.1074373707549892,0.009971850276323,-0.0454545454545454,-2.363622156609763,0.2193807060791073,-1.0,pid_40300,KL005,1
4,87,-0.1504504740517474,0.0002195940448948,0.0,-13.08919124250203,0.0191046819058515,0.0,pid_40300,KL005,1
5,29,-0.0820691889997482,0.0130915637476034,0.0,-2.3800064809926997,0.3796553486805006,0.0,pid_40300,KL005,1
1,3,-0.0475714370784328,0.024927914138904,-0.3333333333333333,-0.1427143112352986,0.0747837424167122,-1.0,pid_40300,KL006,1
2,29,-0.0606528201683688,0.0185756625261253,-0.1034482758620689,-1.7589317848826966,0.5386942132576339,-3.0,pid_40300,KL006,1
3,45,-0.0655454256835757,0.018385532337993,0.0,-2.949544155760909,0.8273489552096879,0.0,pid_40300,KL006,1
4,12,-0.0874611566003364,0.0152563262745534,0.0,-1.049533879204037,0.1830759152946415,0.0,pid_40300,KL006,1
5,14,-0.2232557881832106,-0.0113516728294757,0.0,-3.125581034564949,-0.1589234196126607,0.0,pid_40300,KL006,1
6,96,-0.169740644010583,-7.006724430067811e-05,0.0,-16.295101825015973,-0.006726455452865,0.0,pid_40300,KL006,1
1,143,-0.1383811165601668,0.0040709198952637,0.0,-19.788499668103864,0.5821415450227099,0.0,pid_45628,KL001,1
2,104,-0.1516257640527371,0.0005631695300035,0.0,-15.769079461484663,0.0585696311203668,0.0,pid_45628,KL001,1
3,38,-0.1299561258127701,0.0054070523222681,0.0,-4.938332780885265,0.2054679882461894,0.0,pid_45628,KL001,1
4,19,-0.2103947017856521,-0.009771044027561,-0.0526315789473684,-3.997499333927391,-0.1856498365236608,-1.0,pid_45628,KL001,1
5,50,-0.1307419567293228,0.0042107253040052,0.0,-6.537097836466144,0.2105362652002631,0.0,pid_45628,KL001,1
6,58,-0.1175311595905157,0.0076447391374214,0.0,-6.816807256249911,0.4433948699704468,0.0,pid_45628,KL001,1
7,29,-0.0631960199731378,0.0180120036137363,0.0,-1.8326845792209976,0.5223481047983531,0.0,pid_45628,KL001,1
1,20,-0.2252537869362313,-0.0118598160036059,0.0,-4.505075738724626,-0.2371963200721198,0.0,pid_45628,KL004,1
2,78,-0.1319680186484413,0.0050012691344596,-0.0128205128205128,-10.293505454578424,0.3900989924878492,-1.0,pid_45628,KL004,1
3,10,-0.1034602739867102,0.0123778587148802,0.0,-1.0346027398671027,0.1237785871488021,0.0,pid_45628,KL004,1
4,4,-0.0886047336533144,0.016953581398404,0.0,-0.3544189346132579,0.067814325593616,0.0,pid_45628,KL004,1
5,59,-0.1761080986518599,-0.0027480646149508,0.0,-10.390377820459737,-0.162135812282103,0.0,pid_45628,KL004,1
1,12,-0.1536726471917352,0.0027344864455342,0.0,-1.8440717663008228,0.0328138373464107,0.0,pid_45628,KL005,1
2,33,-0.1819763409492116,-0.0034103689119881,-0.0909090909090909,-6.005219251323983,-0.1125421740956101,-3.0,pid_45628,KL005,1
3,14,-0.1087069153445554,0.0116006108633507,0.0,-1.5218968148237768,0.1624085520869103,0.0,pid_45628,KL005,1
4,3,-0.1118297468972209,0.0168718668266692,0.0,-0.3354892406916629,0.0506156004800076,0.0,pid_45628,KL005,1
5,59,-0.1657004849447425,-0.0016498564805846,-0.0677966101694915,-9.776328611739808,-0.0973415323544922,-4.0,pid_45628,KL005,1
1,54,-0.0806715820668884,0.0143738739287695,0.0,-4.356265431611974,0.7761891921535531,0.0,pid_45628,KL006,1
2,22,-0.1840151129823085,-0.0033397858422613,0.0,-4.048332485610788,-0.0734752885297498,0.0,pid_45628,KL006,1
3,25,-0.203452283164914,-0.0076338332138275,0.0,-5.086307079122852,-0.1908458303456895,0.0,pid_45628,KL006,1
4,115,-0.1617099836113343,-0.0003972927604257,-0.008695652173913,-18.59664811530345,-0.0456886674489654,-1.0,pid_45628,KL006,1
5,2,-0.1075554169010006,0.0192590027060282,0.0,-0.2151108338020013,0.0385180054120565,0.0,pid_45628,KL006,1
6,70,-0.1067031225922787,0.0097060927534322,0.0,-7.469218581459516,0.679426492740254,0.0,pid_45628,KL006,1
1,17,-0.1412629990599389,0.0038835585234222,0.0,-2.4014709840189625,0.0660204948981783,0.0,pid_8964,KL002,1
2,33,-0.2204767688770483,-0.0110368388778988,0.0,-7.275733372942594,-0.3642156829706635,0.0,pid_8964,KL002,1
3,28,-0.1496429748039539,0.0014035908512358,0.0,-4.190003294510711,0.0393005438346026,0.0,pid_8964,KL002,1
4,93,-0.1498033417682232,0.0014296283016799,0.0,-13.931710784444762,0.1329554320562386,0.0,pid_8964,KL002,1
5,33,-0.063061494368505,0.0185218273420313,0.0,-2.081029314160667,0.6112203022870352,0.0,pid_8964,KL002,1
1,18,-0.2122821011199969,-0.0085811880036617,0.0,-3.8210778201599456,-0.1544613840659109,0.0,pid_8964,KL003,1
2,35,-0.1681919086878636,-0.0012769865005682,-0.0571428571428571,-5.886716804075229,-0.044694527519889,-2.0,pid_8964,KL003,1
3,5,-0.0883895160878471,0.0172127186425607,0.0,-0.4419475804392359,0.0860635932128037,0.0,pid_8964,KL003,1
4,6,-0.0613611184555167,0.0198567305662413,0.0,-0.3681667107331003,0.119140383397448,0.0,pid_8964,KL003,1
5,19,-0.0729061572505588,0.0173674509239299,0.0,-1.385216987760618,0.3299815675546696,0.0,pid_8964,KL003,1
6,14,-0.0610615935996851,0.020915562984046,0.0,-0.8548623103955924,0.2928178817766446,0.0,pid_8964,KL003,1
7,46,-0.1301593853485062,0.0066682665409098,-0.0434782608695652,-5.987331726031288,0.3067402608818541,-2.0,pid_8964,KL003,1
1,95,-0.1649088778436135,-0.001430101192577,0.0,-15.66634339514329,-0.135859613294821,0.0,pid_8964,KL004,1
2,80,-0.1687952435433209,-0.0005236588349393,0.0,-13.503619483465677,-0.0418927067951507,0.0,pid_8964,KL004,1
3,34,-0.178028566171999,-0.0036145128359889,0.0,-6.052971249847968,-0.1228934364236228,0.0,pid_8964,KL004,1
4,6,-0.0836970197787897,0.0182245568034691,0.0,-0.5021821186727382,0.1093473408208147,0.0,pid_8964,KL004,1
5,27,-0.1958584699576646,-0.0054992542858075,0.0,-5.288178688856945,-0.1484798657168045,0.0,pid_8964,KL004,1
6,42,-0.072482805032871,0.0160059826451205,0.0,-3.044277811380583,0.6722512710950614,0.0,pid_8964,KL004,1
7,24,-0.058781246030751,0.0189929176637522,-0.125,-1.410749904738026,0.4558300239300548,-3.0,pid_8964,KL004,1
8,89,-0.1428720631860454,0.0032296557833175,0.0,-12.71561362355804,0.2874393647152575,0.0,pid_8964,KL004,1
1,75,-0.1780821211729963,-0.0004257222507848,0.0,-13.356159087974724,-0.0319291688088636,0.0,pid_8964,KL005,1
2,31,-0.1590318398950019,0.0004913464914236,-0.064516129032258,-4.929987036745059,0.0152317412341317,-2.0,pid_8964,KL005,1
3,122,-0.1731653490567267,-0.0023788045168701,0.0,-21.126172584920656,-0.2902141510581578,0.0,pid_8964,KL005,1
